-0,16103585915085402713
-0,05618952181467565254
0,55401328471416422250
0,25061529176249064399
0,50042289180441668073
0,42525287428450408989
-0,87018395171392926013
0,11879358307842874387
2,15243331729135123354
0,21350994600934020129
-0,24094543459919665063
-0,49935354458959757551
-1,69874505602866943121
2,78054367763780829748
-0,59343934123179442608
3,38992710802469998654
0,89735959639687090661
-0,56035922872267873718
0,84366011701477661155
1,53415115292591530682
0,65054850792246687874
0,80381292991733854780
0,41299221162032800914
2,41513856888422351332
0,21401688850624345228
-1,48703668973613756243
-1,21707234821680199133
-1,36110012409707459291
-1,04021415451381482598
-3,09550052496470984309
-0,54899920489171938343
0,04900259665900583844
0,51338696176492859546
0,72985702344368896810
-1,90694529634083442815
-0,21767268869703479406
0,62936283329601028225
0,02747886652311495523
1,00135358851721245621
0,12998763725975670535
-0,21170074470357902463
1,10407194528391650046
0,08098247369120402384
-1,34391726103290998218
-0,90533704055844932412
-0,45594322719645480335
-1,87947197396183818263
-3,20686737572495061954
0,16756793702806513369
0,54862403962573380589
4,56245222687659879313
-1,50073798071094288709
-0,29076713616724519929
-0,21466982084294536359
-0,07309998164374897911
-0,88554483567412334288
-0,47583104104615814300
0,89331087254043572976
-1,52629208897247670151
0,08594854190403396210
0,84809316281206326149
-1,15493126324542716432
-0,32079912017352035791
0,12494111127980134235
-0,92962827717838214525
0,31096002026802854745
-0,02563089385743796966
-4,69268578877913800085
0,34233434006725604881
-0,99611275159786294431
1,02856452653314422996
-0,43446638084614142006
1,28955379738787989652
0,17699437729795330920
-0,94098651663113008770
-0,95079278684010892775
0,28632665169141663375
0,34456952425495035452
-1,68467730441044949430
-1,54700636405313107780
0,95031832838302654487
-0,01688914127528645670
0,15958340369957971228
0,12541853375957320860
0,04940627996437596536
0,04952950951166441851
-2,18816543077537906115
-0,02948771460354701612
0,00366084597286739930
0,73886356199917069265
-0,34352214126580526976
-0,72289928977878559202
-2,50772015949400106649
2,47582645165731429771
0,93224586448991542120
3,43864466773984300829
0,84461106775933070256
0,63461389102302190324
-1,60853227097195317086
0,90411500726641702563
-1,70708851995657551193
0,02631396352146682383
0,34130007055584477005
-1,07365222344127442256
0,39619346850244774316
0,12615497110760012789
-1,43966752090715521817
-2,19049691161113635474
0,24684671398394186781
1,36377299404808249861
-0,37497031156276011687
-1,69873835548097162906
-1,46378389090030669450
-0,73677454310687939820
0,10509011293842288048
0,90675860345260339557
0,26089514898324789316
-0,34384087937676105495
-1,54226293437908634765
-0,12954483938345473515
0,48873830539631946124
-0,09753714676340070888
-1,74448671678274735974
0,60997724981085632567
-0,66996534968483434369
-2,76810593530207427193
-1,19709458241003097179
0,06238348505700581914
0,22446633645607549923
-1,21685147047141595245
-2,55193249195061788726
0,52415169138400263815
-1,79786273949164066011
1,35520826567806618179
0,48021726821336885305
-2,90245588123627173971
0,83208807527163564099
-0,00715994211683890214
-0,43387735868258076044
0,58587653414078999514
-1,88998825294951133813
0,04433818432195866382
-0,54352823235249136946
0,04841121829602137994
5,72959633939152634952
0,43525348470639618759
2,60665499737553840731
0,29573844432271795268
-0,30883990021042612151
0,34652747189573807063
-0,38611466508689051835
-0,12647033394658957484
0,61163779395433459651
0,69706477261980848148
0,87941112595135251251
1,02812181486703901889
2,47531409781845246343
0,94090992955271413045
2,50918680256572290688
0,37701177413860004206
-2,28782908912425142489
-0,23894944973036696956
-0,19590614200722095140
0,84264073477329359818
-0,44771919664713089038
0,25291616508272957153
0,15998176371565286935
0,59911368267048370484
0,92242603409681400706
0,49252034044775006016
-0,28359886498396985610
-0,50783682394672002847
0,46046785018895436403
2,35657866863603260299
0,51615708861464471013
0,56577328842442586865
-0,04029467092302885245
-0,03984481511547874333
-4,13826366300160586320
1,58436356649331733237
0,58233859938893262065
-0,52820656322268122462
0,05864054539993444198
-0,11439991902526708278
2,53671934629795714500
0,48286022471156403446
-1,26591548235077233642
-0,35785496277860673331
-1,32162350493249869388
-0,17004493949687002341
-4,38565836191955149559
2,37353140127368122947
1,57323181892145891325
0,87444444667285248229
3,56196476534508787992
0,23593657210351828835
-1,62433176770555753876
0,47685152688938042820
-0,04362117388343939028
0,53931529085884910568
0,28421455611743018377
0,45561038760703359562
0,67073351039191952960
3,21733589514619833238
0,65462640269295080397
-2,04675386215395826994
-0,87462995751253924670
-0,00947835099715202412
-3,30013856626247603643
0,99532397234626412974
-0,10757981123300608406
-0,10508455143084474703
1,33783661988596325187
0,73761988024413138731
3,94060732121378265447
-0,36511966184712663086
0,14702226126416967356
-1,66655478171401916221
0,60780892259872265626
-2,16376310718002962119
-1,06772951942441052253
-0,12304324968813783181
-2,79300416107146265432
-0,27946660165133530018
0,64250750326161032433
-1,77591975182841443903
1,12302854399136764485
0,64285961532203028668
0,82715177632088332516
-1,26403302765574920841
0,10648348362768733644
0,04271677849321871279
2,62415452168927920695
-0,22005159286113726291
0,67044003200052604274
1,32866659496134120744
-0,09409244998833421469
0,44441245923920708050
1,89998079361769356410
0,91530159957817280869
-0,74823320823386796352
0,36373098882426513345
-0,55750085461947562759
-0,65422770313971911893
0,59028055936756684829
0,38178457802081544603
1,44830639314223552638
1,79156489733231349959
0,28521237338911531456
0,33554846332701598888
0,53736060778034400176
0,13609432930116505123
0,03683990143939477185
1,70838853303188464849
0,29361192214052661553
0,01596743748704449947
-0,19759059038043402801
1,63842779610492472742
1,94781611314250713285
0,45079895326502983366
0,47287932845171137819
1,32142397118490406704
-0,32930495832946438117
-1,42884489177484685918
-0,51579107739039986580
0,11704394435731733937
-0,84242872395637069527
0,12575153190378049461
0,54424179658616989030
-0,56514598015707173673
0,49377713888500412986
-3,17763367125899787169
-0,12421658925206041646
0,31066740904119571898
0,41302934809026747853
-0,30679853441080184862
1,59344706209612030356
2,24812805955014516357
0,10759519741589829156
0,12324971775392837281
-0,48103157393536039033
-3,63721000843380970480
-0,28630790617125900788
1,11280433604637263301
3,28918569851793840542
-0,05140879015125818241
1,79099544623288986500
-0,04477688003813001805
2,11409821335351022498
1,38860238689481452212
-0,57816897688663881905
1,15090684855610447812
-0,12953855509843070770
0,12642032600217581462
0,94764478308567445808
0,94408076490096348721
0,66024125012149559311
0,93297702724148723341
0,05121488193239179254
0,22610840086563169238
1,37221324200247352110
0,06869199177719320648
-1,11364014101697272885
0,65660310734455151760
-0,04954075224194348648
0,19764945259650193443
2,45881354873896018631
0,47670917566960047118
-0,21474619619580767593
0,23448635681168156220
0,22418707576725444008
3,78230339798429149312
0,69399778674911227760
-0,12660605721070930518
0,99352205649774250062
0,08631097166588233560
-0,10415711459282886442
-0,61098189533579028154
0,11497062632145238492
-1,48719950618350194027
-2,06439365393723361919
-0,06731882526574081704
0,61938691967289016826
-0,27480627446275385228
0,01583961612533253335
0,38448838899149850867
0,03952101097816340669
0,05906101586193630848
2,17115722975145075679
0,76350436040314373365
-0,68665943535762496985
-0,30792566955477779223
5,05462429082630748667
0,16110071535105796592
-0,26056912360047262966
-3,92983642313473202634
-0,02278976335071433712
1,98538311158448133042
-0,25165779758755457696
0,01504256938206067866
0,13363648796246987982
1,12238107984481305657
-1,40342289021016775052
2,53425912320985480264
-0,51187458759848170065
0,81369143925780862414
-1,45930792706829293159
0,78720762455707082861
0,83059695295052593522
0,77700218927552033854
-0,89088219710633209658
1,19701051048342721472
2,67453793496149261344
0,89981462019403801733
0,22614964151119512636
1,07316894115243788299
1,57908698415792425607
0,92152668884192989740
0,83335441359546291729
2,08430000066706755391
0,74473819102850347118
-3,20178973727489379897
-2,65214511760010873687
0,04003088273759417004
1,19017374012261178962
-0,12890940349791696340
-0,29617901067800284087
-1,73501722427689419881
0,57048344312717302884
2,43025683790551250141
0,45846924098435115624
0,83094285343199614235
-1,31324768784209244821
-0,03786146570972248604
-0,43247436916152659503
-2,56153296871040403460
-1,56100927615997497888
-2,09951139859940916210
0,54773369625192647181
3,31383881775669930647
-0,56400318530380966209
0,10965622833203148012
1,64884536529559677653
2,42861658755249587571
0,15872638554887208429
0,29491456375069524665
0,71409352161397587899
-0,58427543671664561309
0,57224172316550636630
0,21032754641654313743
-0,88886103998033905160
0,53927871572239838294
0,69402003954955859832
0,52361607394652986969
-2,42529772992342929072
-1,45991242922764841161
0,78145970391524199883
0,41269980682513512926
-1,23148976189949088678
-0,34213591791727204772
-0,64173503702105105795
0,82718383590497390756
-0,65267015474550860166
-0,58682092533962137981
0,26711741559766133403
0,40471706185534428446
0,99433031984308595241
-0,48361124897543161794
-1,99372310126139584696
1,93918812282629016153
-2,00547027972268265827
-0,75673004400013388349
-4,43824189571532823351
-0,73938679784583793975
0,32504529369452728194
1,39298570474611804748
1,52319337015665468016
-0,11525081388713157016
4,86847827058444693193
-0,45863670773463299790
-0,23707414411243910024
0,62584353091073052777
-0,10563846002104722299
-0,77540297380520906145
2,88572399672181534314
-0,24291157318288181255
1,56827713699899429223
-0,91812026173118033157
6,51072309680253180630
0,60165591002580509628
-0,27789063921973133908
2,75403897394817542832
0,02870874028895400651
-2,46134618335700627867
