-0,16500739857803381
1,8296165743403563
-0,4445246448574167
0,43907986559085543
0,3383516660833692
1,2967111267416698
1,755562028262979
0,43947770675919173
0,2942969790979504
0,7258163807990243
-0,7067152342794998
0,596636959449647
-0,4653586886341401
1,3796947758871738
1,149870007221267
-0,4228868484354109
-0,2937877185531974
-3,3374739660843034
-0,1980729282635565
-0,3321293330157431
-0,4864030056987545
-0,6550613649705639
-0,3243992475271398
-0,0658987395506827
3,502600907103705
-0,138487875429135
0,08544920595219452
1,1191044689539567
-2,024548226953101
0,09117437022369046
0,20811683199761433
-0,0052590833983359175
0,04103984404457606
-1,467162950975606
-0,8204803432650394
-0,6080585030618622
1,0031753647252728
-0,35330000841778997
0,5055045364194655
-0,8860112906594395
-0,6823724228046473
0,0953605472239758
0,1015599466572823
-1,4865303208478338
0,4813224678363426
-0,8655152652645057
4,241888802478442
0,3304242787209404
0,9139754193393443
-1,7216510747322644
-0,29661059335180084
1,994313471382057
-0,11700916985969201
0,11946033514440302
1,6183819307609397
-0,5500983348840407
-0,14644398061541608
1,9308446012421072
0,09874220503026976
-0,5851171630546688
0,4482343668252753
-2,4783930683547766
-1,3887049205020716
0,27975010973252523
-2,0378203724661716
-0,2521705694597074
-0,5336447903022901
2,2886028712373587
1,1292176139103631
0,981769695219306
-1,23251850279388
1,5784737896383447
-0,9602364372084651
-0,776881644932935
0,8865200246837119
0,7523032428401706
0,6022325218465667
0,3192959309283623
-0,3718229845042629
0,8522972682483712
-0,8565214847875282
-1,6137509238864354
-0,6131757639652022
4,284060314518989
-3,1752246838565057
-0,6078828610843985
-0,388603882450667
-0,18969132390310506
-0,014338352720940861
2,592447912492325
-0,3351687333633251
0,8812520532235908
1,9245728767002603
0,6486111203886225
-0,4789930131478002
-1,447952674963318
1,5349098699628954
0,4684197854691732
0,19253715678310357
0,793846305214899
-0,461204048884575
1,650888542223342
1,9148038877007139
0,8761979497827781
0,28706308107987155
2,8338750746345767
-0,004156195211947988
0,84732040642551
-1,0619206256292557
-1,201802321732302
0,9982032105802716
-0,04072101274454809
-1,266840074994434
1,0524438795557387
-1,8597804332335457
0,9452794924415784
0,917919757067807
-2,358450676828319
0,09888931909921439
0,44483236490088274
-1,1774793258865657
-0,3222013663792396
0,5978601367961787
1,6126790855830606
0,6177650534101105
-0,035476644131684054
-0,9749596446115731
-0,028845255035136574
-0,9881373858937508
0,5800466964088216
0,5507793597419379
0,7510772559668055
0,8420121610151696
-0,24128776292107545
-0,3583530410587983
-0,27538344188530317
-1,7666454853886293
-2,1418446013703587
-0,21201410053274117
0,41210606635816305
0,1627616935711771
1,1966180485364717
-1,1528237868557412
1,7981278297947298
-0,9749430569857864
0,6478115519904932
6,278682708753536E-4
2,4030029117495886
0,8332040156178948
-1,1026123308677924
0,5500262253168273
-0,13460489730844216
1,380124095141099
-0,6629342654405264
1,240808014781713
0,5786393171760977
0,669318494673341
0,16970120987076598
0,331796118031356
0,9990522564622211
0,31478608848196643
0,10146439803391161
3,945395168109343
0,8706689952532898
0,31988416598779423
-2,9002353990487038
-2,9600943604202072
-0,5841264853204322
1,562491886072472
0,10952300254143665
-0,0906675999064106
1,8994047678477557
0,4264713014083128
1,4279382390402517
-1,8401928748410086
-1,1577955145511538
0,7185885946439754
2,831071877704062
-0,8604783263718829
-0,8262567635916795
-1,5794323739468652
-0,20195182763026764
-7,719160026181434
1,5045195667623616
-0,1310965261082444
-2,389213362824968
-0,655954624428368
2,410690840338482
1,9154447876639367
-1,4519826675808858
1,0668567996600515
0,3823264994461937
-0,9753265752713176
-0,4078091579014611
1,2947863163961344
0,41420117078904184
-1,2903757560534999
1,2370343610768586
-0,24468904913782552
0,0036869612726206924
-0,8522680666852551
0,01836386779510235
0,4145060161424041
3,3230982907945545
0,13967821881131215
0,4026601279652837
0,9112868538598136
-1,0806525250586319
1,1542260708925483
-1,4992204738962585
0,6430608858169791
2,166744010799661
0,1507764604068882
-0,36710162289613635
0,37337955571362613
1,3900316859060382
0,2836541068117242
0,9978662925595927
-0,36493820030099045
0,05625361846340837
0,021325574112864842
-0,3522588321133284
4,8979495763441605
-0,891694131735008
0,3773068366918366
0,3718616726223729
0,009470006439279643
0,11036356979696649
-0,5257813650830983
-2,320449306119066
-0,6248889091833547
1,5100881614701578
-1,288684250333091
0,3557029619243224
1,1764482351271255
0,591367276208743
-1,1706245833766644
2,141238770569146
